vehicle_id,vehicle_type,operator,line,speed,occupancy
1284,bus,22,237,10.33,0
1087,bus,6,349,15.25,0
1503,bus,12,792,9.45,0
1354,bus,22,116,6.43,0
1176,bus,22,784,9.41,0
110,tram,40,28,5.56,0
2208,bus,12,658,8.33,0
2425,bus,12,809,1.08,0
920,bus,22,63,8.75,0
920,bus,22,63,4.82,0
1206,bus,12,360,6.51,0
2215,bus,12,743,0.0,0
1012,bus,22,858,9.53,0
2425,bus,12,809,5.2,0
1030,bus,22,858,6.95,0
1514,bus,12,1113,13.64,0
1257,bus,22,59,3.92,0
932,bus,22,873,4.52,0
439,tram,40,31,7.31,0
1041,bus,6,369,1.57,0
1086,bus,6,850,0.41,0
1363,bus,22,120,3.6,0
1218,bus,22,945,7.82,0
943,bus,22,74,8.66,0
1050,bus,6,1110,15.72,0
2206,bus,12,658,0.05,0
2412,bus,12,743,6.04,0
1207,bus,22,109,11.06,0
2422,bus,12,783,6.89,0
1007,bus,6,581,11.01,0
1129,bus,22,1044,2.8,0
39,bus,17,71,19.65,0
1046,bus,22,1039,10.55,0
1041,bus,6,369,12.67,0
1066,bus,22,62,0.49,0
1087,bus,6,349,13.88,0
999,bus,22,259,9.04,0
1065,train,90,287,18.98,0
1217,bus,12,783,8.76,0
2217,bus,12,658,11.32,0
446,tram,40,39,6.38,0
446,tram,40,39,6.28,0
625,tram,40,1142,14.23,0
1060,bus,6,56,6.9,0
1232,bus,22,830,12.9,0
2217,bus,12,658,6.22,0
456,bus,6,935,9.83,0
2403,bus,12,743,18.99,0
1046,bus,22,1039,11.64,0
1186,bus,22,94,3.4,0
1037,bus,6,369,7.39,0
1271,bus,22,51,6.56,0
1921,bus,12,857,7.13,0
1354,bus,22,116,4.27,0
1393,bus,22,244,2.91,0
2413,bus,12,743,10.8,0
2413,bus,12,743,7.92,0
6,bus,12,79,6.8,0
1828,bus,12,1113,4.79,0
5,bus,17,98,0.26,0
121,tram,40,40,8.44,0
1261,bus,22,59,6.53,0
1146,bus,22,1044,11.26,0
111,tram,40,40,4.32,0
1008,bus,6,1110,11.61,0
6307,train,90,284,38.57,0
5,bus,12,91,5.47,0
1049,bus,22,858,4.18,0
72,bus,17,100,8.61,0
1079,bus,22,861,10.98,0
999,bus,22,259,9.52,0
7,bus,12,90,7.47,0
1503,bus,12,792,7.81,0
1176,bus,22,784,9.8,0
1365,bus,22,110,7.0,0
1814,bus,12,354,2.09,0
2404,bus,12,743,20.85,0
403,tram,40,32,3.6,0
1253,bus,22,62,3.58,0
974,bus,22,259,10.8,0
445,tram,40,31,10.39,0
105,tram,40,30,1.29,0
1826,bus,12,1109,0.11,0
462,tram,40,28,4.48,0
1503,bus,12,792,3.75,0
107,tram,40,40,0.0,0
987,bus,6,759,6.79,0
693,bus,6,757,16.86,0
2413,bus,12,743,11.32,0
1160,bus,22,1072,4.43,0
693,bus,6,757,16.73,0
1217,bus,12,783,11.68,0
1106,bus,22,1108,2.42,0
1106,bus,22,1108,4.22,0
107,tram,40,40,3.04,0
617,tram,40,1142,9.73,0
2208,bus,12,658,9.26,0
1364,bus,22,124,6.38,0
1014,bus,6,581,7.43,0
1206,bus,22,94,0.0,0
696,bus,6,938,8.81,0
1828,bus,12,1113,2.89,0
1052,bus,6,581,0.21,0
1917,bus,12,263,9.68,0
993,bus,6,1037,3.01,0
2246,bus,12,132,9.36,0
422,bus,6,942,9.72,0
406,bus,6,102,7.26,0
1138,bus,22,1072,0.92,0
281,bus,6,1112,2.23,0
1083,bus,6,973,10.85,0
1508,bus,17,71,5.4,0
437,tram,40,1145,9.72,0
1838,bus,12,819,9.42,0
1083,bus,22,830,10.05,0
72,bus,17,100,9.48,0
1252,bus,22,59,5.03,0
1510,bus,17,71,10.44,0
1232,bus,22,830,13.57,0
462,tram,40,28,3.29,0
1921,bus,12,857,6.68,0
999,bus,22,259,1.25,0
1393,bus,22,244,7.74,0
1206,bus,12,360,8.03,0
94,tram,40,28,1.23,0
611,tram,40,1142,5.6,0
625,tram,40,1142,14.22,0
974,bus,22,259,8.04,0
974,bus,22,259,8.37,0
2209,bus,12,658,9.31,0
2259,bus,12,142,9.26,0
1065,train,90,287,3.14,0
1354,bus,22,116,6.22,0
1160,bus,22,1072,4.86,0
2413,bus,12,743,9.31,0
475,bus,6,455,14.24,0
920,bus,22,63,9.31,0
490,bus,6,866,9.51,0
490,bus,6,866,7.17,0
1206,bus,12,360,0.51,0
85,tram,40,496,5.71,0
1364,bus,22,124,6.17,0
1264,bus,22,59,5.45,0
1173,bus,22,830,3.56,0
1100,bus,22,786,6.74,0
96,tram,40,34,0.72,0
1507,bus,17,263,2.37,0
961,bus,6,935,10.81,0
1099,bus,22,860,4.94,0
1146,bus,22,1044,10.26,0
1029,train,90,280,17.08,0
1341,bus,22,539,1.18,0
68,bus,17,794,9.7,0
31,bus,17,796,7.72,0
426,tram,40,992,5.61,0
432,tram,40,34,5.09,0
74,tram,40,40,11.73,0
437,tram,40,1145,6.79,0
2247,bus,12,144,4.58,0
1272,bus,22,59,2.78,0
1272,bus,22,59,3.7,0
1005,bus,6,581,0.0,0
7,bus,12,90,9.23,0
1176,bus,22,784,8.81,0
1198,bus,22,94,8.75,0
461,tram,40,28,3.4,0
2208,bus,12,658,7.0,0
1055,bus,6,369,11.73,0
16,bus,12,91,1.03,0
461,tram,40,28,2.68,0
1913,bus,12,1109,12.23,0
1398,bus,22,244,0.42,0
87,tram,40,30,2.93,0
431,bus,6,864,14.14,0
1811,bus,12,226,10.75,0
120,tram,40,28,5.35,0
429,tram,40,31,1.34,0
1826,bus,12,1109,15.6,0
1087,bus,6,84,10.97,0
457,bus,6,1107,4.32,0
911,bus,22,1044,9.48,0
1273,bus,22,51,5.88,0
408,tram,40,39,4.17,0
471,tram,40,34,10.65,0
624,bus,6,72,9.05,0
1063,bus,6,964,0.58,0
1383,bus,22,111,7.25,0
1199,bus,22,109,7.56,0
1113,bus,6,964,8.85,0
6324,train,90,286,22.3,0
2412,bus,12,743,9.38,0
1207,bus,22,109,11.88,0
1116,bus,22,1108,8.65,0
9,bus,12,90,11.06,0
1372,bus,22,110,0.15,0
489,bus,6,866,8.77,0
1268,bus,22,62,0.06,0
411,bus,6,77,5.03,0
265,bus,6,1111,10.07,0
482,bus,6,864,3.98,0
1112,bus,22,59,0.09,0
427,tram,40,34,3.7,0
624,bus,6,72,11.27,0
481,bus,6,940,15.07,0
624,bus,6,72,11.83,0
1065,bus,6,1043,9.06,0
1244,bus,22,51,6.89,0
448,bus,6,940,9.41,0
1053,train,90,636,23.66,0
258,bus,6,1111,6.07,0
6323,train,90,284,40.36,0
627,bus,6,911,14.92,0
445,tram,40,30,0.41,0
1245,bus,22,59,5.15,0
948,bus,22,858,9.95,0
642,bus,6,107,0.13,0
2261,bus,12,138,6.74,0
1321,bus,12,1109,11.79,0
1933,bus,12,90,7.59,0
156,bus,6,1093,4.99,0
1302,bus,12,774,8.13,0
1431,bus,22,862,8.63,0
832,bus,6,1041,4.01,0
35,bus,17,125,3.81,0
636,bus,6,864,6.42,0
1368,bus,22,539,6.58,0
1151,bus,22,1044,3.77,0
1166,bus,22,1044,9.07,0
1929,bus,12,857,10.55,0
479,bus,6,942,6.28,0
483,bus,6,866,11.45,0
1426,bus,22,74,3.25,0
6323,train,90,284,40.5,0
2241,bus,12,132,3.91,0
945,bus,22,228,7.27,0
1062,train,90,293,20.89,0
448,tram,40,39,5.5,0
448,tram,40,39,4.42,0
489,bus,6,866,14.95,0
1033,bus,6,1110,8.64,0
1268,bus,22,62,9.52,0
415,tram,40,34,10.19,0
2407,bus,12,743,0.23,0
2407,bus,12,743,8.03,0
1128,bus,22,1044,0.2,0
1162,bus,22,1072,8.64,0
2421,bus,12,666,9.69,0
825,bus,6,349,8.2,0
7,bus,12,79,7.87,0
438,bus,6,1111,6.94,0
1089,bus,6,80,9.26,0
64,bus,17,100,6.91,0
2226,bus,12,360,2.11,0
448,bus,6,940,8.95,0
604,tram,40,1142,5.47,0
991,bus,6,221,7.42,0
76,tram,40,31,3.4,0
1402,bus,12,354,14.17,0
1018,bus,22,68,11.98,0
6321,train,90,284,15.69,0
1019,bus,6,676,10.89,0
1016,bus,6,369,10.95,0
85,tram,40,496,4.48,0
1028,bus,22,237,2.73,0
1098,bus,6,86,8.76,0
1536,bus,12,857,10.38,0
1917,bus,12,263,0.1,0
1138,bus,22,1072,3.16,0
1033,bus,6,1110,0.46,0
1234,bus,22,1097,2.85,0
18,bus,17,98,8.8,0
1071,bus,6,581,10.6,0
1421,bus,22,73,6.72,0
1421,bus,22,73,3.52,0
1162,bus,22,1072,1.86,0
1200,bus,22,94,4.22,0
1417,bus,22,73,11.09,0
629,tram,40,1142,8.7,0
1006,train,90,280,15.48,0
1185,bus,22,786,5.13,0
1330,bus,12,774,6.47,0
281,bus,6,1112,6.28,0
1412,bus,22,68,8.72,0
6326,train,90,284,40.37,0
6326,train,90,284,40.53,0
472,bus,6,459,12.7,0
920,bus,22,1097,6.93,0
464,bus,6,935,7.51,0
104,tram,40,30,4.53,0
290,bus,6,80,9.5,0
1077,train,90,288,7.05,0
644,bus,6,676,0.0,0
1187,bus,22,94,8.95,0
1086,bus,6,850,7.67,0
1303,bus,12,664,12.42,0
156,bus,6,1093,4.63,0
1157,bus,22,1072,12.76,0
463,bus,6,1045,4.58,0
933,bus,6,77,0.0,0
964,bus,22,539,8.59,0
2237,bus,12,360,7.47,0
1302,bus,12,774,7.7,0
267,bus,6,866,0.13,0
942,bus,6,84,7.38,0
1015,bus,22,1062,8.76,0
2204,bus,12,658,9.83,0
1007,bus,12,819,11.59,0
1382,bus,22,112,5.86,0
6323,train,90,284,40.67,0
1345,bus,22,110,1.75,0
91,tram,40,28,2.06,0
1332,bus,12,666,0.01,0
1529,bus,12,79,0.19,0
1213,bus,12,824,2.52,0
68,bus,17,100,10.46,0
436,tram,40,1145,4.78,0
2420,bus,12,774,10.09,0
1,bus,12,1113,8.58,0
14,bus,12,90,12.05,0
160,bus,6,1078,0.05,0
8,bus,54,889,10.68,0
2255,bus,12,144,6.74,0
7,bus,12,79,7.72,0
1076,bus,22,791,8.93,0
1089,bus,22,862,21.26,0
1098,bus,22,1039,9.58,0
1826,bus,12,1109,7.41,0
2257,bus,12,133,9.62,0
1392,bus,22,245,8.28,0
1397,bus,22,624,0.52,0
1498,bus,22,74,4.21,0
2238,bus,12,360,21.81,0
467,tram,40,28,3.55,0
469,bus,6,1042,12.2,0
481,bus,6,940,5.81,0
624,bus,6,72,7.46,0
1046,bus,6,1110,0.05,0
85,tram,40,496,3.76,0
18,bus,17,1095,6.03,0
1032,bus,6,1110,8.97,0
1214,bus,22,914,6.18,0
1019,bus,6,676,10.6,0
5,bus,17,98,1.54,0
1138,bus,22,1072,2.13,0
1380,bus,22,110,9.41,0
1127,bus,22,1108,1.75,0
1360,bus,22,539,7.05,0
1052,bus,22,68,8.88,0
1704,bus,12,1036,3.88,0
439,tram,40,31,4.12,0
406,bus,6,102,22.27,0
448,bus,6,940,8.8,0
1104,bus,22,1072,6.93,0
427,tram,40,34,1.34,0
1012,bus,22,858,11.57,0
468,tram,40,31,3.55,0
1340,bus,12,263,7.77,0
1435,bus,22,74,6.38,0
1018,bus,6,676,1.18,0
87,tram,40,31,3.5,0
1134,bus,6,349,11.73,0
472,tram,40,992,8.23,0
1231,bus,22,64,4.41,0
1079,bus,6,850,7.36,0
1919,bus,12,792,19.67,0
1064,train,90,288,16.62,0
1064,train,90,288,21.86,0
1079,train,90,292,15.02,0
1405,bus,22,244,5.58,0
260,bus,6,866,5.74,0
19,bus,12,91,12.58,0
1918,bus,12,263,10.53,0
226,bus,6,72,3.57,0
1066,bus,6,1041,17.65,0
638,bus,6,221,10.34,0
13,bus,17,878,8.44,0
1807,bus,12,764,3.77,0
955,bus,22,73,1.89,0
415,tram,40,34,1.13,0
1360,bus,22,120,7.67,0
2432,bus,12,764,9.72,0
1069,bus,22,252,12.43,0
430,bus,6,864,2.82,0
1005,bus,6,581,10.01,0
1206,bus,22,94,12.09,0
1212,bus,22,858,7.81,0
1062,bus,6,56,0.21,0
1046,bus,6,1110,11.11,0
1835,bus,12,1113,7.06,0
1805,bus,12,79,10.02,0
1292,bus,22,945,10.83,0
30,bus,17,1096,8.54,0
1060,bus,22,629,9.83,0
488,bus,6,864,5.22,0
405,bus,6,77,11.88,0
959,bus,22,112,7.51,0
831,bus,6,1040,11.99,0
954,bus,6,864,7.96,0
911,bus,22,1044,9.35,0
469,bus,6,1042,12.77,0
995,bus,6,1040,7.97,0
1001,bus,22,858,8.93,0
1407,bus,12,91,9.72,0
471,tram,40,34,3.86,0
1106,bus,22,1108,9.36,0
97,tram,40,30,3.24,0
85,tram,40,496,4.22,0
452,bus,6,911,12.02,0
1061,bus,22,657,9.47,0
291,bus,6,973,10.08,0
1009,bus,6,581,2.39,0
2247,bus,12,144,6.38,0
471,bus,6,759,13.92,0
435,tram,40,39,6.58,0
1068,train,90,292,20.27,0
439,tram,40,31,6.48,0
157,bus,6,1093,9.62,0
6303,train,90,284,5.29,0
1001,bus,6,581,1.0,0
1053,train,90,636,23.87,0
22,bus,17,1096,4.37,0
139,bus,36,1025,19.05,0
1377,bus,22,116,0.41,0
833,bus,6,107,7.95,0
1381,bus,22,124,10.39,0
1010,bus,12,810,7.12,0
933,bus,22,873,9.8,0
1060,train,90,292,9.77,0
178,bus,51,797,7.96,0
6051,train,90,286,0.0,0
608,tram,40,1142,15.39,0
1231,bus,22,64,0.0,0
96,tram,40,38,4.12,0
69,bus,17,98,7.01,0
206,bus,64,1030,14.82,0
1020,bus,22,259,9.08,0
1815,bus,12,764,9.42,0
1241,bus,22,1044,0.37,0
1151,bus,22,1044,5.96,0
971,bus,22,70,9.6,0
1209,bus,22,228,5.12,0
1238,bus,22,830,7.67,0
91,tram,40,28,1.03,0
1604,bus,12,662,0.58,0
1007,bus,12,819,9.06,0
1065,train,90,279,9.21,0
1060,bus,22,629,6.64,0
1079,train,90,292,17.03,0
1161,bus,22,1072,2.98,0
1046,bus,6,1110,3.45,0
1382,bus,22,112,1.85,0
1027,bus,6,678,11.26,0
1423,bus,22,74,3.43,0
1052,train,90,292,32.05,0
1324,bus,12,1113,0.0,0
278,bus,6,866,10.8,0
1220,bus,22,830,7.83,0
447,tram,40,39,0.0,0
1103,bus,6,102,8.9,0
1122,bus,12,783,8.39,0
1930,bus,12,857,6.81,0
66,bus,17,98,0.01,0
244,bus,6,678,12.98,0
1097,bus,22,629,5.76,0
1362,bus,22,110,0.41,0
1006,train,90,280,22.33,0
6306,train,90,286,16.5,0
1244,bus,22,51,5.04,0
1526,bus,12,819,11.76,0
411,bus,6,77,6.46,0
1392,bus,22,245,2.95,0
1207,bus,12,1036,13.12,0
1211,bus,22,1047,7.53,0
930,bus,6,77,8.7,0
1822,bus,12,1113,5.18,0
1822,bus,12,1113,8.4,0
1068,train,90,292,21.92,0
448,bus,6,941,15.48,0
950,bus,22,1062,12.96,0
19,bus,12,91,3.7,0
477,bus,6,56,9.05,0
1291,bus,22,873,1.44,0
1261,bus,22,59,9.93,0
1099,bus,22,860,4.27,0
6324,train,90,286,22.03,0
1151,bus,22,1044,11.59,0
1005,bus,6,581,1.89,0
1234,bus,22,1097,2.67,0
662,bus,6,369,11.78,0
990,bus,22,657,17.08,0
1528,bus,12,785,12.82,0
461,tram,40,28,10.08,0
1079,train,90,292,15.48,0
1101,bus,6,86,3.45,0
1046,bus,6,1110,6.53,0
477,bus,6,56,4.22,0
1065,bus,6,1043,7.39,0
6321,train,90,284,6.42,0
965,bus,22,657,0.93,0
2203,bus,12,658,12.5,0
627,bus,6,911,15.33,0
22,bus,17,1096,14.1,0
1006,bus,12,1074,13.32,0
262,bus,6,866,2.97,0
290,bus,6,80,7.4,0
1053,train,90,636,23.46,0
2248,bus,12,129,3.6,0
1217,bus,12,783,9.28,0
469,tram,40,32,1.39,0
603,tram,40,1142,9.16,0
1527,bus,12,785,0.79,0
178,bus,51,797,8.63,0
1071,bus,22,621,13.71,0
637,bus,6,948,5.41,0
1436,bus,22,74,10.66,0
1008,bus,12,354,17.9,0
1539,bus,12,771,0.0,0
2239,bus,12,129,8.85,0
1111,bus,22,1108,3.9,0
2227,bus,12,809,12.47,0
995,bus,6,1040,7.83,0
1154,bus,22,1072,12.96,0
1005,bus,22,64,6.36,0
1207,bus,12,1036,0.62,0
1037,bus,6,369,3.59,0
1079,bus,22,861,9.88,0
6302,train,90,284,1.98,0
426,tram,40,992,4.22,0
115,tram,40,30,3.86,0
1332,bus,12,666,2.57,0
1419,bus,22,73,7.39,0
245,bus,6,684,11.91,0
14,bus,12,90,12.5,0
423,tram,40,992,3.04,0
192,bus,51,736,18.73,0
1277,bus,22,59,10.99,0
2258,bus,12,133,7.15,0
629,bus,6,941,8.59,0
946,bus,22,237,8.76,0
8,bus,54,889,9.45,0
251,bus,6,1042,4.63,0
14,bus,17,54,7.41,0
75,tram,40,40,4.58,0
483,bus,6,866,10.9,0
1338,bus,22,115,8.9,0
18,bus,12,90,10.88,0
1185,bus,22,786,10.25,0
1811,bus,12,226,5.43,0
1065,train,90,636,0.0,0
1811,bus,12,226,8.2,0
1264,bus,22,59,6.53,0
1378,bus,22,110,9.36,0
1417,bus,22,73,5.57,0
1039,bus,22,252,1.06,0
1087,bus,6,84,10.87,0
1918,bus,12,263,6.47,0
403,bus,6,102,9.35,0
1046,bus,6,1110,0.31,0
1426,bus,22,74,7.05,0
1278,bus,22,62,10.22,0
16,bus,12,91,4.96,0
2216,bus,12,743,1.49,0
97,tram,40,30,5.25,0
1540,bus,12,856,0.41,0
1832,bus,12,1113,3.2,0
662,bus,6,369,5.25,0
1098,bus,6,86,6.56,0
71,tram,40,31,1.59,0
2261,bus,12,129,2.62,0
6,bus,12,79,7.51,0
1083,bus,22,830,7.83,0
2241,bus,12,132,9.41,0
1292,bus,22,945,10.86,0
1174,bus,22,629,8.9,0
1002,bus,6,581,4.66,0
959,bus,22,112,7.92,0
1358,bus,22,120,9.16,0
1101,bus,6,86,4.37,0
409,bus,6,102,2.35,0
1408,bus,12,226,1.38,0
1402,bus,12,354,3.26,0
1214,bus,12,360,11.84,0
1402,bus,12,354,7.94,0
642,bus,6,107,4.69,0
481,bus,6,939,7.77,0
1010,train,90,279,21.81,0
1356,bus,22,123,4.78,0
1098,bus,6,86,0.03,0
933,bus,6,77,10.03,0
927,bus,22,94,3.5,0
1026,train,90,280,20.83,0
1420,bus,22,68,8.1,0
1331,bus,12,90,1.78,0
1919,bus,12,792,19.6,0
1241,bus,22,1044,3.77,0
2227,bus,12,809,12.99,0
1253,bus,22,62,3.98,0
1044,bus,22,745,7.02,0
1423,bus,22,74,3.53,0
68,bus,17,100,11.16,0
1399,bus,22,245,0.01,0
625,tram,40,1142,8.33,0
989,bus,6,874,11.6,0
625,tram,40,1142,1.86,0
470,bus,6,459,1.09,0
117,tram,40,39,8.75,0
422,bus,6,944,1.13,0
2259,bus,12,129,0.0,0
482,bus,6,864,11.39,0
1234,bus,22,621,7.76,0
1350,bus,22,117,8.85,0
2255,bus,12,144,5.45,0
1260,bus,22,59,7.25,0
1076,bus,22,791,8.87,0
629,tram,40,1142,9.07,0
30,bus,17,1096,6.64,0
469,tram,40,32,10.29,0
1528,bus,12,785,8.53,0
488,bus,6,864,8.7,0
1821,bus,12,1109,7.43,0
35,bus,17,125,1.44,0
1347,bus,22,110,10.65,0
954,bus,6,864,7.55,0
989,bus,6,1042,0.01,0
1155,bus,22,1072,3.19,0
954,bus,6,864,8.8,0
608,tram,40,1142,4.9,0
1059,bus,22,629,10.6,0
1278,bus,22,62,6.4,0
481,bus,6,940,7.2,0
1031,bus,6,369,8.64,0
1031,bus,6,369,13.53,0
1060,bus,6,56,3.42,0
1113,bus,6,964,10.65,0
1054,train,90,636,11.06,0
405,tram,40,992,8.03,0
1114,bus,12,666,1.95,0
1836,bus,12,1113,8.22,0
2217,bus,12,658,10.75,0
413,tram,40,39,8.08,0
2241,bus,12,132,9.16,0
1088,bus,6,973,7.18,0
1113,bus,22,1108,3.12,0
481,bus,6,940,14.92,0
1381,bus,22,116,6.89,0
1381,bus,22,116,6.53,0
965,bus,22,657,0.1,0
483,bus,6,866,11.35,0
2218,bus,12,658,8.64,0
1043,bus,6,369,5.71,0
224,bus,6,997,8.07,0
447,bus,6,72,10.85,0
1403,bus,22,245,6.84,0
1026,bus,22,873,5.02,0
1811,bus,12,226,8.56,0
1090,bus,6,107,1.48,0
139,bus,36,1025,19.12,0
71,bus,17,98,1.76,0
1080,train,90,280,16.77,0
1071,bus,22,621,12.98,0
2214,bus,12,743,4.54,0
1401,bus,12,90,1.13,0
1026,train,90,280,20.68,0
1134,bus,6,349,12.17,0
206,bus,64,1030,11.86,0
426,tram,40,992,2.78,0
1020,bus,22,259,9.34,0
1032,train,90,288,16.36,0
1113,bus,22,1108,0.01,0
6306,train,90,286,16.74,0
1058,train,90,279,14.56,0
667,bus,47,44,1.11,0
1286,bus,22,1039,4.11,0
1066,bus,6,1041,17.89,0
1208,bus,22,68,0.0,0
6311,train,90,284,0.13,0
245,bus,6,684,11.7,0
1220,bus,22,830,4.83,0
1110,bus,6,964,9.24,0
961,bus,22,63,0.1,0
629,bus,6,941,10.39,0
1031,bus,22,860,0.0,0
1060,bus,22,629,5.04,0
1046,train,90,280,4.48,0
16,bus,17,1095,8.95,0
2210,bus,12,743,7.31,0
825,bus,6,349,10.22,0
1553,bus,22,228,20.9,0
2226,bus,12,360,8.75,0
969,bus,22,68,0.0,0
1498,bus,22,74,10.14,0
613,tram,40,1142,4.32,0
2222,bus,12,808,8.2,0
986,bus,22,629,15.84,0
1378,bus,22,110,8.75,0
1112,bus,22,59,7.98,0
1185,bus,22,786,9.15,0
1060,bus,22,629,6.89,0
1040,train,90,280,22.17,0
1153,bus,22,1072,2.33,0
1902,bus,12,819,4.39,0
1206,bus,12,664,23.04,0
1068,train,90,292,21.81,0
146,bus,6,1094,11.78,0
1046,bus,6,1110,1.18,0
481,bus,6,940,10.96,0
481,bus,6,940,12.5,0
606,tram,40,1142,14.5,0
1364,bus,22,124,7.51,0
2420,bus,12,810,0.79,0
1046,bus,22,1039,11.27,0
925,bus,22,94,4.84,0
256,bus,6,239,0.02,0
444,bus,6,911,7.64,0
413,tram,40,39,4.73,0
2209,bus,12,658,7.1,0
1096,bus,22,1039,4.85,0
992,bus,6,459,11.16,0
1378,bus,22,110,10.7,0
2414,bus,12,743,5.81,0
1037,bus,6,369,8.37,0
477,bus,6,56,5.66,0
1255,bus,22,59,5.03,0
416,tram,40,31,1.34,0
1035,train,90,636,23.87,0
1077,bus,6,80,14.14,0
481,bus,6,939,4.63,0
1012,bus,22,858,11.45,0
1540,bus,12,856,10.81,0
24,bus,21,773,5.62,0
89,tram,40,38,0.77,0
103,tram,40,40,0.41,0
1022,bus,12,825,3.38,0
1044,train,90,280,20.37,0
267,bus,6,866,7.98,0
78,tram,40,28,0.21,0
427,bus,6,941,10.02,0
1392,bus,22,245,0.01,0
1273,bus,22,51,7.46,0
617,tram,40,1142,9.55,0
1051,bus,22,657,10.28,0
1145,bus,22,1044,8.84,0
31,bus,17,820,10.49,0
1062,train,90,293,20.06,0
61,bus,17,98,8.88,0
431,tram,40,39,8.33,0
408,tram,40,39,4.01,0
1104,bus,12,664,9.68,0
13,bus,17,878,6.28,0
949,bus,22,237,0.07,0
1385,bus,22,124,6.38,0
1052,bus,22,68,5.46,0
937,bus,22,657,10.09,0
1162,bus,22,1072,8.22,0
1335,bus,12,263,8.56,0
1018,train,90,279,15.23,0
1051,bus,22,657,10.3,0
1268,bus,22,62,8.08,0
482,bus,6,864,2.27,0
955,bus,22,73,2.6,0
955,bus,22,73,4.72,0
1908,bus,12,90,8.51,0
1124,bus,22,1108,3.09,0
1089,bus,6,973,0.15,0
1102,bus,6,80,3.86,0
2242,bus,12,129,0.02,0
457,bus,6,1107,2.88,0
1416,bus,22,68,7.05,0
1228,bus,22,63,5.1,0
1161,bus,22,1072,4.63,0
6308,train,90,284,8.65,0
1138,bus,22,1072,3.84,0
1810,bus,12,226,0.82,0
1002,bus,22,875,8.54,0
1829,bus,12,1113,7.49,0
1499,bus,22,123,0.04,0
2209,bus,12,658,9.11,0
2227,bus,12,662,3.73,0
433,tram,40,38,11.21,0
668,bus,47,44,10.6,0
1528,bus,12,785,12.37,0
1124,bus,22,1108,9.26,0
959,bus,22,112,5.45,0
457,bus,6,1107,14.35,0
443,tram,40,32,10.68,0
2253,bus,12,132,5.14,0
825,bus,6,349,13.35,0
1701,bus,12,91,10.66,0
1098,bus,22,1039,4.84,0
1224,bus,22,830,8.57,0
1043,bus,6,369,9.77,0
1007,bus,22,228,1.65,0
1408,bus,12,226,3.69,0
1537,bus,12,857,3.53,0
1353,bus,22,117,0.0,0
427,tram,40,34,2.73,0
1021,train,90,279,5.45,0
97,tram,40,31,5.3,0
1159,bus,22,1072,5.27,0
1040,bus,6,369,7.82,0
1109,bus,22,1072,12.46,0
1004,bus,6,581,13.17,0
2240,bus,12,138,8.9,0
1340,bus,12,263,8.44,0
456,tram,40,32,2.83,0
442,bus,6,1112,11.05,0
31,bus,17,820,10.24,0
613,tram,40,1142,9.01,0
963,bus,6,1094,11.52,0
283,bus,6,349,5.38,0
1055,bus,22,68,11.83,0
1302,bus,12,774,8.78,0
1331,bus,12,90,5.21,0
466,tram,40,32,9.67,0
1815,bus,12,764,8.53,0
1146,bus,22,1044,8.08,0
1051,train,90,279,16.62,0
21,bus,17,795,5.76,0
1918,bus,12,263,10.61,0
1034,train,90,280,1.39,0
1291,bus,22,873,4.86,0
2242,bus,12,129,2.46,0
15,bus,17,1096,11.83,0
2415,bus,12,743,1.7,0
1286,bus,22,1039,4.22,0
405,tram,40,39,5.04,0
1324,bus,12,1113,1.68,0
1907,bus,12,857,6.99,0
1176,bus,22,784,10.36,0
9,bus,12,90,6.81,0
1099,bus,6,973,10.39,0
2258,bus,12,133,4.89,0
1814,bus,12,354,4.77,0
1083,bus,6,973,7.61,0
1064,bus,6,56,12.76,0
2421,bus,12,666,9.54,0
990,bus,6,221,8.34,0
990,bus,22,657,8.33,0
19,bus,12,91,7.81,0
1803,bus,12,792,10.96,0
1079,bus,22,861,6.17,0
1096,bus,22,1039,13.14,0
1039,bus,6,1110,5.71,0
1107,bus,22,74,10.09,0
1528,bus,12,785,9.66,0
1100,bus,6,349,0.31,0
679,bus,6,107,21.89,0
1185,bus,22,786,9.37,0
1821,bus,12,1109,0.01,0
1078,bus,22,791,6.33,0
1397,bus,22,624,1.37,0
1704,bus,12,1036,6.45,0
64,bus,17,100,10.54,0
1922,bus,12,857,8.08,0
1160,bus,22,1072,10.31,0
157,bus,6,1093,9.36,0
1332,bus,12,774,7.34,0
1933,bus,12,79,8.28,0
1240,bus,22,51,5.17,0
2210,bus,12,743,6.17,0
948,bus,22,858,11.17,0
1507,bus,17,263,15.95,0
1214,bus,22,914,1.51,0
281,bus,6,1112,5.06,0
6,bus,54,889,11.68,0
1054,train,90,636,13.22,0
5,bus,17,98,3.34,0
1011,train,90,636,6.33,0
1029,train,90,280,15.95,0
1833,bus,12,743,8.58,0
6310,train,90,284,31.18,0
2261,bus,12,129,7.36,0
1169,bus,22,830,13.38,0
1272,bus,22,59,8.46,0
72,tram,40,496,5.25,0
1109,bus,6,964,7.39,0
1498,bus,22,74,8.02,0
1023,bus,22,259,8.68,0
1244,bus,22,51,6.65,0
421,tram,40,1145,3.6,0
667,bus,6,1042,1.99,0
688,bus,6,1111,5.01,0
1193,bus,22,94,8.03,0
1349,bus,22,116,7.0,0
1257,bus,22,59,2.37,0
1056,bus,22,858,7.1,0
927,bus,22,94,4.73,0
