trip_id,route_id,start_time,start_date,direction,total_stops
,1010,2025-01-31 17:35:00,2025-01-30,1,14
,2200,2025-01-31 17:28:00,2025-01-30,1,33
,1040,2025-01-31 17:06:00,2025-01-30,1,24
,1500,2025-01-31 19:43:00,2025-01-30,1,28
,1037,2025-01-31 17:10:00,2025-01-30,1,35
,9641,2025-01-31 17:18:00,2025-01-30,1,53
,4300,2025-01-31 16:51:00,2025-01-30,2,29
,4735,2025-01-31 17:42:00,2025-01-30,1,45
,2553,2025-01-31 17:33:00,2025-01-30,2,47
,1042,2025-01-31 19:21:00,2025-01-30,2,27
,2553,2025-01-31 19:35:00,2025-01-30,2,43
,6907,2025-01-31 17:15:00,2025-01-30,2,44
,1075,2025-01-31 17:30:00,2025-01-30,2,28
,4576,2025-01-31 17:33:00,2025-01-30,1,61
,9642,2025-01-31 17:25:00,2025-01-30,1,33
,1063,2025-01-31 17:24:00,2025-01-30,1,33
,4611,2025-01-31 17:18:00,2025-01-30,1,35
,1066,2025-01-31 19:44:00,2025-01-30,1,23
,2114,2025-01-31 19:34:00,2025-01-30,1,35
,1006,2025-01-31 19:45:00,2025-01-30,2,21
,3001K,2025-01-31 17:31:00,2025-01-30,1,15
,4447,2025-01-31 17:36:00,2025-01-30,2,17
,4736,2025-01-31 17:35:00,2025-01-30,2,75
,4574,2025-01-31 17:14:00,2025-01-30,2,65
,1056,2025-01-31 17:41:00,2025-01-30,1,29
,2166,2025-01-31 17:39:00,2025-01-30,2,12
,2118,2025-01-31 19:42:00,2025-01-30,2,30
,2510,2025-01-31 19:25:00,2025-01-30,1,36
,4311,2025-01-31 17:44:00,2025-01-30,1,22
,4600,2025-01-31 17:25:00,2025-01-30,2,25
,4562,2025-01-31 16:59:00,2025-01-30,1,43
,4633,2025-01-31 17:37:00,2025-01-30,2,39
,4560,2025-01-31 16:37:00,2025-01-30,2,41
,1003,2025-01-31 17:30:00,2025-01-30,1,32
,1002,2025-01-31 17:29:00,2025-01-30,1,27
,1059,2025-01-31 17:07:00,2025-01-30,2,36
,1007,2025-01-31 17:48:00,2025-01-30,2,1
,9973,2025-01-31 19:59:00,2025-01-30,1,1
,1002,2025-01-31 19:33:00,2025-01-30,2,27
,4633,2025-01-31 17:08:00,2025-01-30,2,39
,4611,2025-01-31 17:44:00,2025-01-30,1,35
,2553,2025-01-31 16:57:00,2025-01-30,2,43
,4619,2025-01-31 17:29:00,2025-01-30,1,17
,1020,2025-01-31 17:39:00,2025-01-30,1,25
,1004,2025-01-31 17:09:00,2025-01-30,2,30
,1056,2025-01-31 17:08:00,2025-01-30,1,31
,1075,2025-01-31 17:30:00,2025-01-30,2,27
,1500,2025-01-31 17:00:00,2025-01-30,1,28
,4300,2025-01-31 17:31:00,2025-01-30,2,29
,1021,2025-01-31 17:33:00,2025-01-30,1,15
,1004,2025-01-31 17:39:00,2025-01-30,2,30
,1004,2025-01-31 19:31:00,2025-01-30,2,30
,2510,2025-01-31 19:13:00,2025-01-30,1,36
,4735,2025-01-31 19:32:00,2025-01-30,1,45
,1067,2025-01-31 17:02:00,2025-01-30,2,32
,1095,2025-01-31 17:41:00,2025-01-30,1,25
,2111,2025-01-31 17:29:00,2025-01-30,2,33
,2215,2025-01-31 17:46:00,2025-01-30,2,18
,1067,2025-01-31 17:29:00,2025-01-30,2,30
,1079,2025-01-31 17:01:00,2025-01-30,1,45
,2125,2025-01-31 19:36:00,2025-01-30,1,33
,9643K,2025-01-31 19:30:00,2025-01-30,2,42
,4570,2025-01-31 17:15:00,2025-01-30,1,37
,4736,2025-01-31 17:26:00,2025-01-30,1,74
,9641,2025-01-31 16:57:00,2025-01-30,1,53
,4600,2025-01-31 17:28:00,2025-01-30,1,25
,2502,2025-01-31 17:37:00,2025-01-30,2,23
,2510,2025-01-31 17:17:00,2025-01-30,1,36
,1096,2025-01-31 17:43:00,2025-01-30,1,8
,1052,2025-01-31 17:27:00,2025-01-30,1,41
,2213,2025-01-31 17:32:00,2025-01-30,2,43
,1040,2025-01-31 17:06:00,2025-01-30,2,24
,9975,2025-01-31 17:38:00,2025-01-30,1,16
,3002P,2025-01-31 17:38:00,2025-01-30,1,26
,1064,2025-01-31 17:36:00,2025-01-30,2,25
,4600,2025-01-31 17:00:00,2025-01-30,1,25
,4560,2025-01-31 17:19:00,2025-01-30,2,41
,1004,2025-01-31 17:46:00,2025-01-30,1,29
,2548,2025-01-31 17:15:00,2025-01-30,2,33
,1059,2025-01-31 17:50:00,2025-01-30,2,1
,2549,2025-01-31 17:26:00,2025-01-30,1,29
,4300,2025-01-31 17:18:00,2025-01-30,1,29
,1094,2025-01-31 19:56:00,2025-01-30,1,19
,1042,2025-01-31 17:14:00,2025-01-30,1,25
,1004,2025-01-31 17:16:00,2025-01-30,1,29
,2015,2025-01-31 17:28:00,2025-01-30,1,34
,4571,2025-01-31 17:42:00,2025-01-30,1,46
,4560,2025-01-31 17:35:00,2025-01-30,1,41
,3002U,2025-01-31 17:42:00,2025-01-30,1,15
,5583K,2025-01-31 17:11:00,2025-01-30,2,48
,1009,2025-01-31 17:41:00,2025-01-30,2,27
,4571,2025-01-31 17:04:00,2025-01-30,2,48
,1088,2025-01-31 17:30:00,2025-01-30,1,15
,2118,2025-01-31 17:36:00,2025-01-30,1,32
,1052,2025-01-31 17:07:00,2025-01-30,1,40
,5530,2025-01-31 17:28:00,2025-01-30,1,35
,2321,2025-01-31 17:09:00,2025-01-30,1,45
,1010,2025-01-31 17:44:00,2025-01-30,2,14
,4300,2025-01-31 17:21:00,2025-01-30,2,29
,1026,2025-01-31 17:49:00,2025-01-30,1,4
,9972,2025-01-31 17:24:00,2025-01-30,2,26
,3001R,2025-01-31 17:40:00,2025-01-30,1,10
,1086,2025-01-31 17:40:00,2025-01-30,1,17
,5520,2025-01-31 17:14:00,2025-01-30,1,37
,3001I,2025-01-31 17:26:00,2025-01-30,1,26
,3002P,2025-01-31 17:48:00,2025-01-30,1,26
,4561,2025-01-31 17:26:00,2025-01-30,2,60
,1071,2025-01-31 17:08:00,2025-01-30,1,29
,9973,2025-01-31 19:50:00,2025-01-30,2,30
,1037,2025-01-31 17:25:00,2025-01-30,1,35
,2162,2025-01-31 17:36:00,2025-01-30,1,26
,9985,2025-01-31 17:18:00,2025-01-30,1,36
,1059,2025-01-31 17:39:00,2025-01-30,2,36
,1063,2025-01-31 17:49:00,2025-01-30,1,1
,4739,2025-01-31 17:44:00,2025-01-30,1,55
,4731,2025-01-31 17:08:00,2025-01-30,2,35
,1081,2025-01-31 17:38:00,2025-01-30,1,20
,9842,2025-01-31 17:27:00,2025-01-30,2,45
,1092,2025-01-31 17:36:00,2025-01-30,2,13
,2200,2025-01-31 16:57:00,2025-01-30,1,33
,1067,2025-01-31 17:41:00,2025-01-30,1,30
,4721,2025-01-31 17:02:00,2025-01-30,2,42
,1086,2025-01-31 19:40:00,2025-01-30,1,17
,1077,2025-01-31 17:41:00,2025-01-30,2,28
,1008,2025-01-31 19:27:00,2025-01-30,2,25
,1083,2025-01-31 17:31:00,2025-01-30,1,16
,1007,2025-01-31 17:14:00,2025-01-30,1,32
,1081,2025-01-31 17:38:00,2025-01-30,2,20
,2246,2025-01-31 17:41:00,2025-01-30,2,35
,4300,2025-01-31 17:11:00,2025-01-30,2,29
,5520,2025-01-31 17:04:00,2025-01-30,1,37
,1097V,2025-01-31 17:50:00,2025-01-30,2,1
,1052,2025-01-31 17:17:00,2025-01-30,1,40
,2158,2025-01-31 17:08:00,2025-01-30,2,42
,1078,2025-01-31 17:16:00,2025-01-30,2,27
,5520,2025-01-31 17:18:00,2025-01-30,2,37
,3001K,2025-01-31 17:11:00,2025-01-30,1,15
,2114,2025-01-31 17:25:00,2025-01-30,2,38
,5584,2025-01-31 19:41:00,2025-01-30,1,46
,1022B,2025-01-31 19:51:00,2025-01-30,1,9
,1009,2025-01-31 19:31:00,2025-01-30,2,27
,2214,2025-01-31 19:41:00,2025-01-30,2,22
,1094A,2025-01-31 17:30:00,2025-01-30,1,17
,2345,2025-01-31 17:12:00,2025-01-30,2,51
,3001R,2025-01-31 17:25:00,2025-01-30,2,10
,1079B,2025-01-31 17:36:00,2025-01-30,1,11
,4624,2025-01-31 17:46:00,2025-01-30,2,41
,1003,2025-01-31 17:26:00,2025-01-30,2,31
,4600,2025-01-31 19:19:00,2025-01-30,1,25
,1074,2025-01-31 16:57:00,2025-01-30,1,40
,1086,2025-01-31 17:35:00,2025-01-30,2,16
,2133,2025-01-31 17:53:00,2025-01-30,1,1
,1001,2025-01-31 17:41:00,2025-01-30,2,31
,2015,2025-01-31 19:45:00,2025-01-30,2,34
,9978K,2025-01-31 17:34:00,2025-01-30,1,17
,1074,2025-01-31 17:43:00,2025-01-30,1,40
,1079,2025-01-31 17:42:00,2025-01-30,1,45
,1067,2025-01-31 17:14:00,2025-01-30,2,32
,4600,2025-01-31 17:45:00,2025-01-30,2,25
,3001K,2025-01-31 17:51:00,2025-01-30,1,15
,1021,2025-01-31 17:33:00,2025-01-30,2,15
,1055,2025-01-31 19:32:00,2025-01-30,1,22
,2214,2025-01-31 17:44:00,2025-01-30,1,23
,1030,2025-01-31 17:33:00,2025-01-30,1,40
,1040,2025-01-31 17:26:00,2025-01-30,2,24
,5584,2025-01-31 20:01:00,2025-01-30,2,1
,1061,2025-01-31 17:22:00,2025-01-30,1,34
,4570,2025-01-31 17:45:00,2025-01-30,2,37
,1052,2025-01-31 17:27:00,2025-01-30,2,40
,1056,2025-01-31 17:12:00,2025-01-30,2,29
,1087,2025-01-31 17:45:00,2025-01-30,1,12
,2531,2025-01-31 17:25:00,2025-01-30,2,32
,4600,2025-01-31 17:22:00,2025-01-30,1,25
,2162,2025-01-31 17:22:00,2025-01-30,2,24
,4576,2025-01-31 20:00:00,2025-01-30,2,1
,5530,2025-01-31 17:11:00,2025-01-30,2,36
,1002,2025-01-31 17:19:00,2025-01-30,1,27
,4574,2025-01-31 17:34:00,2025-01-30,2,65
,1059,2025-01-31 17:51:00,2025-01-30,1,1
,1007,2025-01-31 17:18:00,2025-01-30,2,31
,1078,2025-01-31 17:43:00,2025-01-30,1,24
,6173Z,2025-01-31 17:33:00,2025-01-30,1,47
,1042,2025-01-31 17:29:00,2025-01-30,1,25
,1831K,2025-01-31 17:12:00,2025-01-30,2,36
,4570,2025-01-31 17:13:00,2025-01-30,2,38
,6173Z,2025-01-31 17:30:00,2025-01-30,2,53
,1052,2025-01-31 17:16:00,2025-01-30,2,41
,3001K,2025-01-31 20:01:00,2025-01-30,1,15
,2224,2025-01-31 16:59:00,2025-01-30,2,39
,1074,2025-01-31 17:19:00,2025-01-30,2,39
,1067,2025-01-31 17:19:00,2025-01-30,1,30
,5566,2025-01-31 17:44:00,2025-01-30,2,41
,5530,2025-01-31 16:57:00,2025-01-30,1,35
,2201B,2025-01-31 17:42:00,2025-01-30,1,11
,4445,2025-01-31 17:44:00,2025-01-30,2,29
,4311,2025-01-31 17:24:00,2025-01-30,1,22
,1084,2025-01-31 17:48:00,2025-01-30,1,1
,4718A,2025-01-31 17:46:00,2025-01-30,1,40
,2114,2025-01-31 19:29:00,2025-01-30,2,38
,1061,2025-01-31 17:31:00,2025-01-30,2,35
,1013,2025-01-31 17:52:00,2025-01-30,1,1
,1022,2025-01-31 17:50:00,2025-01-30,2,1
,4562,2025-01-31 17:50:00,2025-01-30,2,1
,1071,2025-01-31 17:44:00,2025-01-30,2,4
,1055,2025-01-31 17:31:00,2025-01-30,1,22
,1008,2025-01-31 19:54:00,2025-01-30,1,2
,2111,2025-01-31 19:32:00,2025-01-30,1,35
,1055,2025-01-31 19:40:00,2025-01-30,2,22
,2212,2025-01-31 17:01:00,2025-01-30,1,39
,3001K,2025-01-31 17:12:00,2025-01-30,2,14
,9641,2025-01-31 19:58:00,2025-01-30,1,1
,1052,2025-01-31 17:27:00,2025-01-30,2,41
,1007,2025-01-31 17:28:00,2025-01-30,2,31
,1088,2025-01-31 19:39:00,2025-01-30,2,15
,2246,2025-01-31 19:25:00,2025-01-30,2,35
,3002P,2025-01-31 16:48:00,2025-01-30,1,26
,1500,2025-01-31 16:59:00,2025-01-30,2,28
,1078,2025-01-31 17:17:00,2025-01-30,1,24
,1057,2025-01-31 17:33:00,2025-01-30,2,39
,4600,2025-01-31 17:08:00,2025-01-30,1,25
,1056,2025-01-31 17:19:00,2025-01-30,1,31
,1041,2025-01-31 17:33:00,2025-01-30,2,26
,1009,2025-01-31 17:05:00,2025-01-30,1,28
,1082,2025-01-31 17:43:00,2025-01-30,2,13
,4721,2025-01-31 17:35:00,2025-01-30,1,46
,2015,2025-01-31 17:33:00,2025-01-30,2,34
,2213,2025-01-31 16:58:00,2025-01-30,2,43
,5584,2025-01-31 17:07:00,2025-01-30,1,46
,4721,2025-01-31 16:54:00,2025-01-30,1,46
,4560,2025-01-31 17:25:00,2025-01-30,1,41
,4600,2025-01-31 17:36:00,2025-01-30,1,25
,1506,2025-01-31 17:12:00,2025-01-30,2,41
,4560,2025-01-31 19:30:00,2025-01-30,2,41
,1506,2025-01-31 19:54:00,2025-01-30,2,41
,2203,2025-01-31 17:49:00,2025-01-30,1,1
,1081,2025-01-31 17:38:00,2025-01-30,2,19
,1071,2025-01-31 17:38:00,2025-01-30,1,29
,2159,2025-01-31 17:35:00,2025-01-30,2,17
,2200,2025-01-31 17:08:00,2025-01-30,1,33
,2544,2025-01-31 17:29:00,2025-01-30,1,39
,5520,2025-01-31 17:34:00,2025-01-30,1,37
,1061,2025-01-31 17:34:00,2025-01-30,1,34
,1052,2025-01-31 17:27:00,2025-01-30,1,40
,1025,2025-01-31 17:26:00,2025-01-30,2,24
,4631,2025-01-31 17:18:00,2025-01-30,2,41
,2321,2025-01-31 17:46:00,2025-01-30,2,44
,4570,2025-01-31 17:34:00,2025-01-30,2,38
,2582,2025-01-31 17:44:00,2025-01-30,2,41
,2554,2025-01-31 16:54:00,2025-01-30,2,41
,1070,2025-01-31 17:13:00,2025-01-30,2,32
,1084,2025-01-31 17:41:00,2025-01-30,2,15
,4560,2025-01-31 16:35:00,2025-01-30,1,41
,4562,2025-01-31 17:20:00,2025-01-30,1,43
,9665A,2025-01-31 16:46:00,2025-01-30,2,69
,1095,2025-01-31 17:26:00,2025-01-30,1,25
,1095,2025-01-31 17:42:00,2025-01-30,2,26
,1074,2025-01-31 17:34:00,2025-01-30,2,39
,1065,2025-01-31 17:35:00,2025-01-30,2,25
,4587,2025-01-31 16:57:00,2025-01-30,2,58
,6171Z,2025-01-31 17:15:00,2025-01-30,1,30
,4587,2025-01-31 19:32:00,2025-01-30,1,66
,1059,2025-01-31 17:21:00,2025-01-30,1,37
,4611,2025-01-31 17:09:00,2025-01-30,2,36
,1030,2025-01-31 16:37:00,2025-01-30,2,41
,2214,2025-01-31 17:25:00,2025-01-30,1,23
,1053,2025-01-31 17:05:00,2025-01-30,2,49
,1002,2025-01-31 17:45:00,2025-01-30,2,25
,1021,2025-01-31 17:33:00,2025-01-30,2,16
,6173Z,2025-01-31 17:02:00,2025-01-30,1,47
,3001K,2025-01-31 17:32:00,2025-01-30,2,15
,1003,2025-01-31 17:54:00,2025-01-30,2,1
,1056,2025-01-31 17:22:00,2025-01-30,2,29
,1008,2025-01-31 17:38:00,2025-01-30,2,25
,4446,2025-01-31 17:41:00,2025-01-30,1,26
,1008,2025-01-31 17:08:00,2025-01-30,2,25
,4717,2025-01-31 17:35:00,2025-01-30,1,48
,4400,2025-01-31 17:13:00,2025-01-30,1,29
,1004,2025-01-31 17:06:00,2025-01-30,1,29
,1069,2025-01-31 17:07:00,2025-01-30,1,62
,4300,2025-01-31 20:00:00,2025-01-30,2,1
,1057,2025-01-31 17:01:00,2025-01-30,2,39
,2015,2025-01-31 17:16:00,2025-01-30,1,34
,2202,2025-01-31 17:33:00,2025-01-30,1,22
,2212,2025-01-31 17:00:00,2025-01-30,2,41
,4631,2025-01-31 19:34:00,2025-01-30,1,38
,1084,2025-01-31 17:28:00,2025-01-30,1,15
,2015,2025-01-31 17:09:00,2025-01-30,2,34
,1057,2025-01-31 17:43:00,2025-01-30,2,39
,1080,2025-01-31 17:38:00,2025-01-30,1,12
,2531,2025-01-31 17:31:00,2025-01-30,1,32
,5520,2025-01-31 17:24:00,2025-01-30,1,37
,1071,2025-01-31 19:20:00,2025-01-30,1,29
,2015,2025-01-31 19:25:00,2025-01-30,2,34
,4570,2025-01-31 17:35:00,2025-01-30,1,37
,4718A,2025-01-31 17:04:00,2025-01-30,1,40
,1079,2025-01-31 17:22:00,2025-01-30,1,45
,9643,2025-01-31 16:56:00,2025-01-30,1,40
,1069,2025-01-31 17:18:00,2025-01-30,1,62
,4431B,2025-01-31 17:09:00,2025-01-30,1,24
,9641,2025-01-31 16:54:00,2025-01-30,2,54
,1069,2025-01-31 16:28:00,2025-01-30,1,62
,1083,2025-01-31 17:46:00,2025-01-30,1,16
,1074,2025-01-31 19:46:00,2025-01-30,1,40
,4400,2025-01-31 17:53:00,2025-01-30,1,1
,2510,2025-01-31 17:38:00,2025-01-30,2,37
,4300,2025-01-31 17:28:00,2025-01-30,1,29
,4576,2025-01-31 17:00:00,2025-01-30,2,61
,3002E,2025-01-31 17:27:00,2025-01-30,1,11
,2111,2025-01-31 17:43:00,2025-01-30,1,35
,1086,2025-01-31 17:27:00,2025-01-30,1,17
,1001,2025-01-31 19:32:00,2025-01-30,2,31
,1022,2025-01-31 19:50:00,2025-01-30,1,17
,2200,2025-01-31 17:40:00,2025-01-30,2,33
,1098,2025-01-31 17:43:00,2025-01-30,1,11
,1079,2025-01-31 16:51:00,2025-01-30,1,45
,1025,2025-01-31 19:46:00,2025-01-30,1,24
,4560,2025-01-31 19:20:00,2025-01-30,2,41
,1506,2025-01-31 16:56:00,2025-01-30,2,41
,4611,2025-01-31 17:31:00,2025-01-30,1,35
,2015,2025-01-31 17:34:00,2025-01-30,1,34
,1023,2025-01-31 17:00:00,2025-01-30,1,35
,4623,2025-01-31 19:47:00,2025-01-30,2,40
,1500,2025-01-31 17:16:00,2025-01-30,2,28
,1001,2025-01-31 17:11:00,2025-01-30,2,31
,6916K,2025-01-31 17:25:00,2025-01-30,1,23
,3002Y,2025-01-31 17:23:00,2025-01-30,1,9
,1023,2025-01-31 17:23:00,2025-01-30,1,35
,4600,2025-01-31 17:05:00,2025-01-30,2,25
,1009,2025-01-31 17:01:00,2025-01-30,2,27
,4561,2025-01-31 17:10:00,2025-01-30,1,61
,1063,2025-01-31 17:40:00,2025-01-30,2,34
,1059,2025-01-31 19:47:00,2025-01-30,1,37
,4300,2025-01-31 16:58:00,2025-01-30,1,29
,1069,2025-01-31 17:17:00,2025-01-30,2,66
,1059,2025-01-31 16:53:00,2025-01-30,1,37
,4735,2025-01-31 17:22:00,2025-01-30,1,45
,2502,2025-01-31 17:07:00,2025-01-30,2,23
,9642,2025-01-31 19:38:00,2025-01-30,2,33
,2015,2025-01-31 17:39:00,2025-01-30,2,34
,3002U,2025-01-31 17:37:00,2025-01-30,2,15
,4587,2025-01-31 19:32:00,2025-01-30,1,58
,4400,2025-01-31 19:40:00,2025-01-30,2,29
,1001,2025-01-31 19:20:00,2025-01-30,2,31
,4400,2025-01-31 17:03:00,2025-01-30,1,29
,4611,2025-01-31 17:46:00,2025-01-30,2,1
,2531,2025-01-31 17:21:00,2025-01-30,1,32
,2159,2025-01-31 17:24:00,2025-01-30,1,17
,4562,2025-01-31 17:30:00,2025-01-30,2,43
,9973,2025-01-31 17:38:00,2025-01-30,1,33
,2544,2025-01-31 17:17:00,2025-01-30,2,39
,1001,2025-01-31 17:46:00,2025-01-30,1,31
,2554,2025-01-31 17:26:00,2025-01-30,2,41
,1054,2025-01-31 17:37:00,2025-01-30,2,30
,5520,2025-01-31 17:08:00,2025-01-30,2,37
,2531,2025-01-31 17:05:00,2025-01-30,2,32
,1067,2025-01-31 17:45:00,2025-01-30,2,32
,2244,2025-01-31 17:27:00,2025-01-30,2,36
,2158,2025-01-31 17:46:00,2025-01-30,1,39
,1087,2025-01-31 20:01:00,2025-01-30,2,1
,4434,2025-01-31 19:51:00,2025-01-30,1,5
,5520,2025-01-31 19:35:00,2025-01-30,1,37
,2548,2025-01-31 17:45:00,2025-01-30,1,33
,1030,2025-01-31 17:02:00,2025-01-30,1,41
,2114,2025-01-31 17:37:00,2025-01-30,1,35
,4560,2025-01-31 17:39:00,2025-01-30,2,41
,1057,2025-01-31 16:59:00,2025-01-30,1,40
,4522,2025-01-31 17:45:00,2025-01-30,2,34
,2114,2025-01-31 17:21:00,2025-01-30,1,35
,2113,2025-01-31 17:41:00,2025-01-30,1,24
,9842,2025-01-31 19:40:00,2025-01-30,1,46
,1010,2025-01-31 17:24:00,2025-01-30,2,14
,1001,2025-01-31 17:31:00,2025-01-30,2,31
,1009,2025-01-31 17:25:00,2025-01-30,1,28
,1078,2025-01-31 17:31:00,2025-01-30,1,24
,9971,2025-01-31 17:12:00,2025-01-30,1,51
,1090,2025-01-31 20:00:00,2025-01-30,2,1
,1008,2025-01-31 17:18:00,2025-01-30,2,25
,1001,2025-01-31 17:16:00,2025-01-30,1,31
,1030,2025-01-31 17:27:00,2025-01-30,2,41
,9643K,2025-01-31 19:30:00,2025-01-30,2,43
,1057,2025-01-31 19:54:00,2025-01-30,1,40
,9641,2025-01-31 17:39:00,2025-01-30,1,53
,1063,2025-01-31 17:02:00,2025-01-30,1,33
,5530,2025-01-31 17:01:00,2025-01-30,2,36
,9643K,2025-01-31 19:30:00,2025-01-30,1,42
,4711,2025-01-31 19:45:00,2025-01-30,1,22
,5530,2025-01-31 17:07:00,2025-01-30,1,35
,4571,2025-01-31 17:22:00,2025-01-30,1,46
,6171,2025-01-31 17:02:00,2025-01-30,2,42
,1054,2025-01-31 17:23:00,2025-01-30,1,29
,1009,2025-01-31 17:45:00,2025-01-30,1,28
,2212,2025-01-31 17:33:00,2025-01-30,2,41
,1067,2025-01-31 17:29:00,2025-01-30,1,30
,2531,2025-01-31 19:36:00,2025-01-30,2,32
,2213,2025-01-31 17:26:00,2025-01-30,1,45
,2200,2025-01-31 16:46:00,2025-01-30,1,33
,1057,2025-01-31 17:22:00,2025-01-30,2,39
,4633,2025-01-31 17:10:00,2025-01-30,1,37
,2533,2025-01-31 17:05:00,2025-01-30,1,48
,4600,2025-01-31 17:35:00,2025-01-30,2,25
,9978,2025-01-31 17:43:00,2025-01-30,2,15
,1006,2025-01-31 17:23:00,2025-01-30,1,23
,2105,2025-01-31 17:35:00,2025-01-30,2,25
,2111,2025-01-31 17:14:00,2025-01-30,2,33
,2165,2025-01-31 17:38:00,2025-01-30,2,27
,1094A,2025-01-31 17:45:00,2025-01-30,1,17
,5520,2025-01-31 17:29:00,2025-01-30,2,37
,4562,2025-01-31 17:40:00,2025-01-30,1,43
,1506,2025-01-31 19:52:00,2025-01-30,1,42
,4560,2025-01-31 19:10:00,2025-01-30,2,41
,1025,2025-01-31 19:46:00,2025-01-30,1,23
,1075,2025-01-31 17:30:00,2025-01-30,1,27
,4431,2025-01-31 17:09:00,2025-01-30,2,37
,1085,2025-01-31 17:33:00,2025-01-30,1,17
,1087,2025-01-31 17:26:00,2025-01-30,2,12
,4731,2025-01-31 19:41:00,2025-01-30,1,35
,1052,2025-01-31 19:19:00,2025-01-30,1,40
,9973,2025-01-31 17:20:00,2025-01-30,2,30
,1002,2025-01-31 17:09:00,2025-01-30,1,27
,1071,2025-01-31 17:19:00,2025-01-30,2,29
,1057,2025-01-31 17:39:00,2025-01-30,1,40
,2224,2025-01-31 17:29:00,2025-01-30,2,39
,2114,2025-01-31 17:07:00,2025-01-30,1,35
,1066,2025-01-31 17:35:00,2025-01-30,1,23
,2548,2025-01-31 19:47:00,2025-01-30,2,33
,4631,2025-01-31 17:12:00,2025-01-30,1,38
,2158,2025-01-31 17:31:00,2025-01-30,1,39
,1079,2025-01-31 17:47:00,2025-01-30,2,1
,1065,2025-01-31 17:22:00,2025-01-30,2,25
,6171Z,2025-01-31 17:45:00,2025-01-30,1,30
,3001K,2025-01-31 19:32:00,2025-01-30,2,15
,1073,2025-01-31 19:22:00,2025-01-30,2,37
,6173,2025-01-31 20:00:00,2025-01-30,2,1
,2227,2025-01-31 19:34:00,2025-01-30,2,24
,2548,2025-01-31 17:45:00,2025-01-30,1,32
,1037,2025-01-31 17:40:00,2025-01-30,1,35
,2200,2025-01-31 16:43:00,2025-01-30,2,33
,1064,2025-01-31 17:41:00,2025-01-30,1,25
,1500,2025-01-31 17:08:00,2025-01-30,1,28
,4572,2025-01-31 17:42:00,2025-01-30,1,56
,2544,2025-01-31 17:44:00,2025-01-30,1,39
,1084,2025-01-31 17:31:00,2025-01-30,2,15
,2202,2025-01-31 17:49:00,2025-01-30,2,1
,1081,2025-01-31 17:23:00,2025-01-30,1,19
,9643,2025-01-31 17:25:00,2025-01-30,2,39
,3002P,2025-01-31 17:08:00,2025-01-30,1,26
,1065,2025-01-31 17:38:00,2025-01-30,1,25
,9986,2025-01-31 17:12:00,2025-01-30,2,49
,9844,2025-01-31 19:56:00,2025-01-30,2,41
,1004,2025-01-31 19:25:00,2025-01-30,1,29
,4560,2025-01-31 17:29:00,2025-01-30,2,41
,1006,2025-01-31 17:44:00,2025-01-30,2,21
,1008,2025-01-31 17:48:00,2025-01-30,2,25
,1001,2025-01-31 19:43:00,2025-01-30,2,31
,1069,2025-01-31 19:23:00,2025-01-30,1,62
,1040,2025-01-31 17:40:00,2025-01-30,1,24
,1074,2025-01-31 17:13:00,2025-01-30,1,40
,2239,2025-01-31 17:03:00,2025-01-30,1,52
,4561,2025-01-31 17:55:00,2025-01-30,1,1
,2533,2025-01-31 17:35:00,2025-01-30,1,48
,2158,2025-01-31 17:23:00,2025-01-30,2,42
,2015,2025-01-31 16:57:00,2025-01-30,2,34
,1063,2025-01-31 19:36:00,2025-01-30,2,34
,4434,2025-01-31 17:51:00,2025-01-30,1,1
,2121A,2025-01-31 17:44:00,2025-01-30,1,29
,2542,2025-01-31 17:42:00,2025-01-30,1,47
,1097,2025-01-31 17:41:00,2025-01-30,2,17
,5566,2025-01-31 17:30:00,2025-01-30,1,41
,1001,2025-01-31 17:06:00,2025-01-30,1,31
,9643,2025-01-31 16:55:00,2025-01-30,2,39
,1013,2025-01-31 17:37:00,2025-01-30,2,13
,4721,2025-01-31 17:32:00,2025-01-30,2,42
,1002,2025-01-31 19:57:00,2025-01-30,1,27
,1059,2025-01-31 19:45:00,2025-01-30,2,36
,9641,2025-01-31 19:18:00,2025-01-30,1,53
,1016,2025-01-31 17:34:00,2025-01-30,2,22
,1081,2025-01-31 17:23:00,2025-01-30,2,19
,2162,2025-01-31 19:53:00,2025-01-30,2,24
,1013,2025-01-31 19:59:00,2025-01-30,2,1
,1078,2025-01-31 19:58:00,2025-01-30,1,1
,4300,2025-01-31 17:08:00,2025-01-30,1,29
,1040,2025-01-31 17:14:00,2025-01-30,1,24
,1087,2025-01-31 17:46:00,2025-01-30,2,12
,1007,2025-01-31 17:38:00,2025-01-30,2,31
,1040,2025-01-31 17:31:00,2025-01-30,1,24
,1057,2025-01-31 19:39:00,2025-01-30,1,40
,1081,2025-01-31 19:38:00,2025-01-30,1,19
,1008,2025-01-31 19:39:00,2025-01-30,2,25
,1041,2025-01-31 19:45:00,2025-01-30,1,26
,4300,2025-01-31 17:01:00,2025-01-30,2,29
,4587,2025-01-31 17:30:00,2025-01-30,1,66
,1075,2025-01-31 17:30:00,2025-01-30,1,28
,9642,2025-01-31 17:38:00,2025-01-30,2,33
,4335,2025-01-31 17:35:00,2025-01-30,2,53
,2162,2025-01-31 17:37:00,2025-01-30,2,24
,4572,2025-01-31 17:10:00,2025-01-30,1,56
,3002A,2025-01-31 17:53:00,2025-01-30,1,8
