vehicle_id,vehicle_latitude,vehicle_longitude
2249,60.23675,25.08773
403,60.169124,24.954463
1347,60.212763,25.038974
405,60.197994,24.934355
1046,60.208242,24.807866
74,60.188854,24.948205
74,60.18851,24.948047
828,60.279311,24.997854
1074,60.18933,24.911768
1097,60.267217,24.99365
1123,60.175376,24.93198
986,60.281047,25.087772
1554,60.162626,24.661351
482,60.178925,24.682243
1249,60.172515,24.938852
482,60.175612,24.687327
1026,60.174919,24.802795
1086,60.258252,24.717212
1249,60.172773,24.938861
276,60.187503,24.60949
1039,60.309522,24.731659
1930,60.223085,24.796394
255,60.26168,25.075239
1554,60.162499,24.664047
1916,60.278502,24.958895
959,60.190837,25.025407
1085,60.19529,24.889671
6302,60.530104,25.017577
6312,60.473959,25.090222
2241,60.210308,25.078173
629,60.217713,24.814228
1930,60.223728,24.787223
1930,60.223729,24.787225
1136,60.194894,24.903023
629,60.21769,24.814195
629,60.217689,24.814193
679,60.228892,25.011741
1902,60.310541,25.030027
1422,60.187828,24.904286
1397,60.218911,24.814149
679,60.229661,25.010713
1902,60.309101,25.026456
2216,60.261227,24.856458
2254,60.225896,25.118751
2414,60.26247,24.874118
1136,60.195471,24.902108
1212,60.197479,24.718107
832,60.403806,25.04072
1533,60.317724,25.075322
1084,60.202825,24.945537
1932,60.162065,24.763302
1422,60.190806,24.900883
1078,60.253574,24.79793
1122,60.209256,24.889644
832,60.402453,25.038581
25,60.282924,24.746149
403,60.169177,24.956354
463,60.191905,24.927105
409,60.230814,25.009849
1084,60.169027,24.93234
1273,60.16367,24.934285
2249,60.23692,25.088355
1331,60.225668,24.930134
74,60.18868,24.948121
1123,60.174808,24.932568
469,60.191341,24.90311
1200,60.17075,24.943074
482,60.17836,24.683361
1249,60.172235,24.939954
1381,60.168702,25.016195
422,60.1785,24.974134
1197,60.231386,25.001317
1006,60.201495,24.749597
276,60.188218,24.608458
1039,60.311447,24.727035
71,60.179661,24.950029
71,60.180554,24.949812
1388,60.211774,25.037801
1422,60.186243,24.906334
1378,60.172594,25.039125
1554,60.163788,24.667638
937,60.245627,25.012354
1349,60.185618,25.045669
1388,60.213443,25.040244
6315,60.541775,24.993478
911,60.227595,24.756974
6311,60.473251,25.091347
2414,60.262613,24.87638
1136,60.194922,24.90295
1533,60.317713,25.075315
1401,60.184331,24.931707
432,60.19145,24.96456
679,60.230573,25.010102
1384,60.192614,25.035559
105,60.188821,24.953153
6,60.196118,24.58897
625,60.214745,25.058679
663,60.191592,24.591227
1932,60.162674,24.770857
25,60.280253,24.748609
1113,60.267941,24.822972
1097,60.267722,24.996995
74,60.189509,24.948168
1081,60.283968,24.790501
466,60.178521,24.929051
1392,60.171504,24.924328
1030,60.34844,25.077178
469,60.324021,25.03386
469,60.323441,25.037067
1185,60.210913,25.078672
1229,60.195987,24.901805
1122,60.208522,24.894326
6302,60.531704,25.014259
1930,60.223736,24.787347
448,60.199727,24.939998
76,60.194561,24.903375
1349,60.184723,25.047519
629,60.217714,24.814252
1136,60.194847,24.903122
1606,60.277615,25.080796
629,60.217691,24.814197
1061,60.276591,25.036851
1061,60.278015,25.037502
120,60.194425,24.957201
6315,60.547458,24.981774
1404,60.276141,25.1044
81,60.182202,24.928807
432,60.190965,24.964569
18,60.27007,24.853962
2253,60.209665,25.076948
1253,60.219304,24.900887
465,60.250294,24.717409
25,60.284258,24.746234
1161,60.19137,24.899589
1533,60.319941,25.073257
911,60.225662,24.757361
611,60.181839,24.833578
25,60.281537,24.747223
1086,60.213775,24.958585
1279,60.261692,24.8715
977,60.218343,24.710889
405,60.198076,24.935093
1081,60.283015,24.791998
296,60.151232,24.735723
828,60.278598,24.995047
1392,60.172228,24.923636
1074,60.187483,24.913824
1123,60.173833,24.933588
1030,60.338134,25.071866
986,60.278672,25.086356
1123,60.174179,24.9347
1030,60.334663,25.07003
1086,60.258791,24.717898
1229,60.19355,24.906707
1086,60.257788,24.716585
1229,60.19503,24.902827
1197,60.230111,25.006188
471,60.179653,24.923751
1153,60.152043,24.636655
6311,60.473802,25.090577
466,60.178015,24.92933
466,60.177868,24.929393
1388,60.213176,25.039806
1349,60.186253,25.043986
1902,60.31019,25.029092
448,60.200435,24.942369
911,60.227494,24.756743
2253,60.209648,25.076985
1533,60.317708,25.07532
464,60.172461,24.923282
1397,60.218496,24.817559
1048,60.259323,24.856011
679,60.231425,25.01038
1347,60.212189,25.038239
1533,60.319418,25.073605
1608,60.323715,25.076243
2249,60.237975,25.087896
1002,60.209738,25.07713
1232,60.23933,24.852549
605,60.209664,25.074646
911,60.22593,24.756564
611,60.182051,24.833337
446,60.187498,24.953199
1046,60.208252,24.807229
1102,60.176621,24.95015
1392,60.171461,24.924401
29,60.202138,25.153306
2207,60.292584,25.035611
29,60.202522,25.155168
1392,60.172359,24.923522
1392,60.172798,24.923181
1097,60.266075,24.992665
1086,60.258097,24.717012
688,60.188335,24.586032
992,60.405333,25.136759
1039,60.309342,24.732024
1378,60.174369,25.038405
625,60.21966,24.807525
992,60.405918,25.140339
992,60.405597,25.140636
1153,60.152369,24.635551
1930,60.223761,24.789974
1018,60.17461,24.941691
465,60.253339,24.730244
1061,60.27593,25.036519
1061,60.276383,25.036739
6315,60.540438,24.996223
6302,60.541455,24.994246
937,60.247356,25.011472
6311,60.473252,25.09135
1136,60.1949,24.903011
464,60.172487,24.923248
1156,60.149546,24.65648
81,60.182014,24.928318
412,60.195456,24.974663
1397,60.218359,24.817681
465,60.252093,24.721211
1084,60.202904,24.945545
412,60.195519,24.97458
1505,60.251138,25.01136
1397,60.218219,24.81782
2414,60.265309,24.882676
6311,60.471211,25.094386
465,60.250133,24.716908
2253,60.209663,25.076919
605,60.209663,25.074644
1505,60.252241,25.013811
1086,60.213446,24.95865
977,60.218757,24.711231
1279,60.261199,24.872395
1822,60.213418,24.943526
433,60.165309,24.939602
469,60.19133,24.903797
2203,60.296903,25.058014
1123,60.173985,24.933391
986,60.279712,25.086827
1100,60.181855,24.955333
1381,60.169447,25.018531
1061,60.275755,25.036441
1378,60.174421,25.038299
1185,60.211215,25.079603
1916,60.277912,24.959084
1272,60.169072,24.930277
120,60.193209,24.959563
2251,60.246157,25.082464
466,60.177115,24.930036
255,60.263006,25.071176
1153,60.150638,24.640245
6302,60.538898,24.999469
81,60.181634,24.926845
6302,60.542077,24.992976
6311,60.473261,25.091365
1166,60.218801,24.661653
1156,60.148703,24.658044
464,60.172583,24.923171
2216,60.260666,24.856427
2216,60.26033,24.856517
1422,60.1898,24.902241
1156,60.149826,24.655965
1533,60.31787,25.075399
1122,60.208917,24.891144
464,60.172214,24.923501
18,60.269896,24.852224
1156,60.149851,24.655918
18,60.269848,24.853507
1401,60.184214,24.931683
611,60.180929,24.834276
2239,60.217181,25.083698
1086,60.212491,24.956517
2253,60.209666,25.076947
432,60.189971,24.964423
1122,60.209464,24.889275
977,60.220488,24.711867
463,60.192148,24.928283
2239,60.214167,25.085148
1273,60.163878,24.934004
1155,60.191361,24.905193
1060,60.232139,24.922244
1041,60.219389,24.662328
1279,60.261133,24.872519
115,60.203251,24.898947
961,60.26924,24.75471
1046,60.207859,24.81318
466,60.179241,24.928731
466,60.178006,24.929323
1123,60.174287,24.933123
1100,60.182486,24.957094
1100,60.182487,24.957034
482,60.179662,24.680693
1104,60.178965,24.82588
1104,60.178616,24.825759
1554,60.162442,24.663521
1039,60.308607,24.733608
1902,60.313327,25.032612
1606,60.276959,25.080187
2241,60.210271,25.078224
466,60.177222,24.929934
1228,60.240733,24.874245
1349,60.185139,25.046782
1061,60.275803,25.036466
255,60.263133,25.069239
1902,60.310832,25.030557
6315,60.541344,24.994363
1161,60.192771,24.895563
1002,60.209872,25.077587
911,60.226397,24.757727
1136,60.195774,24.901839
18,60.269801,24.847482
18,60.269808,24.848209
432,60.191758,24.964566
81,60.182688,24.930235
1086,60.212435,24.956381
432,60.190048,24.96443
1084,60.206454,24.94572
977,60.220775,24.713627
463,60.19165,24.925935
1397,60.21739,24.819156
87,60.170493,24.943997
1066,60.181783,24.954948
1035,60.23476,24.830844
11,60.213093,25.167858
1097,60.267454,24.99521
1030,60.346266,25.076048
1164,60.180393,24.834274
1030,60.341525,25.073587
1123,60.174021,24.93336
405,60.198071,24.940329
1229,60.194148,24.904988
1249,60.172887,24.938852
1109,60.205855,24.962785
1006,60.201631,24.750136
1229,60.194823,24.903132
1249,60.173718,24.938754
1061,60.274457,25.035856
1039,60.309254,24.732203
1229,60.196174,24.901772
1104,60.178833,24.824049
1018,60.17461,24.941692
76,60.193908,24.90522
471,60.180523,24.924504
629,60.217715,24.814253
409,60.232449,25.011539
255,60.262984,25.071586
464,60.173201,24.922735
120,60.194427,24.957206
448,60.200345,24.94155
1382,60.194379,25.029971
1422,60.188193,24.903883
1156,60.148113,24.659117
1278,60.235565,24.8895
2254,60.226515,25.119882
1085,60.193687,24.893263
1401,60.184929,24.932736
1084,60.201936,24.945397
465,60.253003,24.723357
1384,60.191564,25.034582
605,60.209657,25.074649
2414,60.265012,24.881823
18,60.269836,24.853275
1084,60.205621,24.945674
1212,60.198024,24.714468
1273,60.164394,24.933254
2239,60.216712,25.083977
1253,60.218626,24.899674
935,60.155365,24.631797
64,60.234621,25.017677
432,60.189974,24.964438
25,60.284193,24.746215
1032,60.15862,24.733783
2239,60.214164,25.085153
64,60.233591,25.01398
605,60.209662,25.074641
1279,60.262324,24.871117
1505,60.253986,25.016299
2249,60.236394,25.086436
1174,60.222835,24.819836
1174,60.224396,24.822617
433,60.165742,24.941146
1392,60.172072,24.923757
1030,60.337182,25.071366
1249,60.172412,24.938865
1006,60.200835,24.748432
1026,60.175104,24.800956
1026,60.176043,24.800401
1249,60.174356,24.938692
688,60.188309,24.585979
1378,60.174149,25.038569
992,60.40585,25.140492
1185,60.212052,25.081813
1930,60.223728,24.787216
1384,60.191027,25.034301
6315,60.536857,25.003586
1382,60.194353,25.029963
432,60.193476,24.964453
1212,60.197314,24.718402
1173,60.22732,24.873523
1173,60.228406,24.871717
465,60.252229,24.721506
18,60.269823,24.853435
911,60.225504,24.758432
1253,60.218697,24.89982
64,60.235108,25.020611
1161,60.191493,24.899317
1505,60.251154,25.011861
977,60.220199,24.711158
433,60.165535,24.940382
986,60.281423,25.087972
1081,60.285899,24.785481
469,60.324216,25.032218
405,60.198039,24.940337
1229,60.19435,24.904414
435,60.172556,24.615467
992,60.405687,25.138696
1061,60.274607,25.035933
1229,60.195088,24.902739
276,60.186112,24.611492
471,60.179693,24.923708
1422,60.186932,24.905443
992,60.405491,25.140684
1422,60.187162,24.905145
120,60.19396,24.958157
466,60.176553,24.930641
629,60.217698,24.814213
1902,60.31146,25.031422
6315,60.543366,24.990207
1902,60.309643,25.027513
663,60.188316,24.586285
1384,60.191496,25.034563
1606,60.279591,25.07984
411,60.211107,24.887812
611,60.180931,24.834282
1533,60.318597,25.075121
1161,60.192229,24.897365
663,60.1893,24.586797
1002,60.209756,25.077179
977,60.220668,24.712827
1161,60.191311,24.901019
409,60.153738,24.930814
1086,60.21267,24.956814
625,60.214745,25.05868
663,60.191617,24.591328
405,60.198036,24.934725
405,60.198149,24.935772
1822,60.215761,24.943305
29,60.202294,25.154085
1030,60.337408,25.071484
1915,60.205342,24.899233
1915,60.205419,24.899233
435,60.169657,24.619345
71,60.179513,24.950039
937,60.243186,25.015814
1006,60.201703,24.746406
120,60.192668,24.960599
1104,60.178713,24.824338
471,60.180037,24.923993
411,60.210272,24.888671
1104,60.178914,24.819767
6312,60.474431,25.089377
1388,60.212409,25.038489
1107,60.231981,25.056465
1388,60.212758,25.03893
1156,60.148271,24.658792
1156,60.148812,24.657843
412,60.193013,24.978196
2253,60.209648,25.076982
1212,60.197397,24.718197
1173,60.227245,24.873656
832,60.402822,25.038797
1156,60.149849,24.655922
1212,60.197886,24.714743
1932,60.161986,24.76283
1048,60.259305,24.854755
1084,60.206598,24.945729
1386,60.209556,25.076921
1386,60.209556,25.076927
1331,60.225026,24.931159
6,60.195414,24.590135
1505,60.251873,25.013289
1416,60.214712,24.887029
446,60.187508,24.953193
1253,60.218131,24.899385
1347,60.21291,25.039282
832,60.403301,25.039299
74,60.188625,24.948099
296,60.15024,24.737186
986,60.279092,25.086534
405,60.198324,24.937242
1123,60.174525,24.935686
1381,60.168385,25.016033
1109,60.205893,24.962871
1109,60.205866,24.962811
688,60.18811,24.585928
688,60.187963,24.585909
1006,60.201702,24.745971
1153,60.152186,24.636159
1902,60.313792,25.032926
1902,60.312998,25.032588
1422,60.186343,24.906204
120,60.19306,24.959871
6315,60.530935,25.015778
6311,60.4733,25.091373
1078,60.25514,24.80007
465,60.25356,24.726991
679,60.228783,25.011828
464,60.172801,24.92306
1401,60.185364,24.935762
1401,60.18527,24.935108
2253,60.209648,25.07699
2216,60.260329,24.856515
1161,60.192771,24.895562
412,60.195425,24.974725
464,60.172431,24.923306
18,60.269889,24.851875
679,60.230506,25.010107
1505,60.250975,25.011459
432,60.190563,24.964544
412,60.195682,24.974292
6,60.193931,24.599933
2414,60.264597,24.883743
1347,60.211322,25.03738
1161,60.191988,24.898003
25,60.283188,24.746009
1032,60.158607,24.733792
2249,60.237315,25.088241
1608,60.322824,25.075439
1933,60.24922,24.943843
6,60.195963,24.58923
403,60.169127,24.953788
986,60.28144,25.091601
433,60.165225,24.939258
1037,60.169692,24.752267
603,60.22059,24.852208
405,60.198385,24.937768
1006,60.200399,24.748857
469,60.323325,25.037572
1381,60.168947,25.016333
1902,60.313522,25.032708
120,60.192402,24.960918
1018,60.174609,24.941692
6311,60.473723,25.090711
465,60.253363,24.729792
1153,60.150044,24.641211
6302,60.547146,24.982576
412,60.193019,24.97819
412,60.194601,24.976177
2216,60.260684,24.856423
1136,60.196669,24.901653
1397,60.218681,24.817227
1078,60.254826,24.798938
448,60.200669,24.944113
432,60.190367,24.964531
6,60.193947,24.599132
412,60.196638,24.972633
6,60.19486,24.59281
1166,60.218,24.661186
409,60.231844,25.010612
1232,60.238834,24.853365
1232,60.238648,24.853661
1933,60.248904,24.946335
25,60.281795,24.747026
57,60.161718,24.939529
1113,60.268636,24.826193
977,60.218204,24.710672
74,60.189523,24.948169
1046,60.208164,24.810332
74,60.188446,24.948064
986,60.281544,25.088786
2203,60.297119,25.057678
2203,60.297574,25.056999
986,60.27747,25.084377
435,60.170776,24.617612
469,60.323994,25.034065
1026,60.174903,24.802557
1026,60.175567,24.800644
1916,60.278884,24.958733
471,60.179683,24.923718
1422,60.186647,24.905813
1107,60.231824,25.05761
629,60.217714,24.814245
466,60.177807,24.929432
1388,60.212516,25.038615
6315,60.53606,25.005225
1166,60.219611,24.662331
2254,60.227426,25.121426
1173,60.226705,24.874545
1161,60.192994,24.894982
6311,60.47318,25.091456
1212,60.197568,24.717971
1136,60.196253,24.901719
1085,60.193403,24.893942
432,60.192238,24.964603
1533,60.317712,25.075318
977,60.222003,24.714977
1932,60.162053,24.763223
832,60.402475,25.038598
64,60.23503,25.020318
1048,60.259288,24.854238
1533,60.319814,25.073413
977,60.220815,24.714018
87,60.170491,24.943886
1416,60.214344,24.886272
1084,60.169078,24.931974
663,60.191378,24.589082
1608,60.322079,25.074695
1416,60.215812,24.888631
1086,60.213852,24.958562
1932,60.162555,24.770323
403,60.16912,24.954241
445,60.189807,24.947452
11,60.213362,25.168717
1046,60.207766,24.813691
1046,60.207714,24.815243
1554,60.16255,24.66235
1030,60.33584,25.070652
1200,60.170746,24.94308
986,60.277447,25.084493
1197,60.231149,25.000713
1086,60.257558,24.716227
276,60.188459,24.608068
1930,60.22293,24.796934
1107,60.232061,25.060582
625,60.219204,24.807598
1388,60.21209,25.038114
937,60.243469,25.015339
1153,60.151838,24.637344
276,60.185089,24.612847
276,60.18508,24.612859
120,60.193422,24.959183
1136,60.194753,24.903336
629,60.217693,24.8142
1061,60.27576,25.03645
1061,60.275881,25.0365
937,60.244795,25.013686
6302,60.537598,25.002136
76,60.193305,24.906932
81,60.181639,24.926933
1349,60.186732,25.042989
432,60.1934,24.964493
911,60.227448,24.756356
81,60.181888,24.927727
2216,60.260702,24.856423
81,60.18203,24.928249
1212,60.197733,24.717256
2254,60.224717,25.11651
1836,60.267193,24.972785
977,60.221826,24.715586
1078,60.254909,24.799238
1084,60.202512,24.945521
679,60.230195,25.010182
1084,60.204932,24.945625
1836,60.270116,24.969229
6311,60.471608,25.093846
1416,60.212344,24.886495
6,60.194687,24.594979
1386,60.209556,25.076932
57,60.161595,24.939171
1041,60.219006,24.662049
1123,60.173943,24.933427
986,60.27836,25.086219
1123,60.174527,24.936123
482,60.176869,24.685869
1249,60.172761,24.938861
1249,60.173792,24.938745
1197,60.230946,25.004518
435,60.177549,24.611377
276,60.188331,24.608286
1381,60.169175,25.017896
1554,60.162898,24.66471
1085,60.194187,24.89202
1039,60.307004,24.738027
1185,60.211467,25.080368
937,60.245479,25.01257
6302,60.540353,24.996496
2414,60.262757,24.877211
1173,60.22708,24.873929
1084,60.202328,24.94549
1173,60.227443,24.873318
1404,60.276082,25.104377
465,60.25155,24.720174
2414,60.264869,24.881582
1932,60.161882,24.762217
18,60.270195,24.854367
465,60.251467,24.720011
432,60.190786,24.964573
2253,60.20966,25.076954
412,60.195521,24.97457
1048,60.259304,24.854723
412,60.195539,24.974534
679,60.231273,25.010257
1608,60.323946,25.0765
40,60.241804,24.998924
432,60.189974,24.964445
1048,60.259291,24.854363
1113,60.267812,24.834076
1932,60.162278,24.765835
1232,60.239345,24.852542
2239,60.214165,25.08515
409,60.230548,25.009832
2249,60.236945,25.088413
1253,60.218137,24.899381
1932,60.162648,24.770741
961,60.269036,24.754115
405,60.198112,24.935412
11,60.213206,25.168274
1097,60.267502,24.995526
998,60.216377,24.969574
986,60.277779,25.08548
1030,60.333989,25.069644
482,60.179969,24.677933
482,60.17754,24.684957
1249,60.172271,24.939038
422,60.178506,24.974986
1026,60.17568,24.80058
688,60.188147,24.586626
1185,60.210444,25.077143
1554,60.16259,24.664397
276,60.186954,24.610278
71,60.180676,24.949715
1388,60.211688,25.037715
76,60.194933,24.902487
255,60.262541,25.075771
959,60.191314,25.025011
959,60.191636,25.024718
1902,60.311539,25.031531
937,60.245703,25.012258
120,60.19447,24.957137
1384,60.191489,25.034551
1166,60.220359,24.663308
2254,60.227377,25.121351
6311,60.47325,25.091337
2414,60.264031,24.880234
1048,60.259313,24.855172
411,60.210758,24.888157
1253,60.219332,24.900942
1608,60.323898,25.076719
2249,60.237966,25.087872
1113,60.26795,24.831984
1066,60.182362,24.956346
6,60.194672,24.59512
1836,60.269018,24.966999
87,60.170466,24.943065
1084,60.169029,24.932335
832,60.401648,25.037191
1113,60.268761,24.827959
1416,60.215252,24.887839
977,60.218666,24.71121
64,60.232149,25.011088
25,60.280573,24.748219
466,60.178436,24.929082
466,60.178008,24.929326
986,60.281612,25.088226
469,60.191373,24.901808
435,60.169953,24.618845
1200,60.170723,24.943129
1200,60.170722,24.94313
482,60.176507,24.686214
469,60.32374,25.035696
1197,60.231727,25.002226
71,60.179378,24.950052
1086,60.257593,24.716264
1086,60.257524,24.716201
276,60.188558,24.607916
1249,60.174551,24.936986
1006,60.202016,24.749609
992,60.405534,25.140648
1153,60.152139,24.636323
471,60.179693,24.923704
1930,60.223739,24.79097
1228,60.240758,24.873975
1422,60.187403,24.904835
1085,60.194187,24.892019
1085,60.194188,24.892029
1085,60.194145,24.892149
1278,60.236091,24.88872
2253,60.20965,25.076981
2216,60.260416,24.856509
911,60.22701,24.757082
1606,60.279435,25.079735
832,60.403578,25.040081
1401,60.184722,24.931954
2253,60.209649,25.076986
18,60.270108,24.8541
1078,60.254013,24.796443
1161,60.192766,24.895577
432,60.190502,24.964549
2239,60.219045,25.082517
1422,60.191005,24.900592
412,60.19688,24.972201
1113,60.268205,24.83109
1505,60.251351,25.012344
463,60.191942,24.927285
2239,60.214381,25.085066
409,60.231789,25.010542
1608,60.322314,25.074934
403,60.169161,24.956107
40,60.242055,24.997223
403,60.169156,24.956039
446,60.187492,24.953204
1155,60.191406,24.901635
1060,60.231627,24.921347
1041,60.219305,24.662254
1041,60.219565,24.662504
1253,60.217778,24.899542
1413,60.243975,24.887897
998,60.21667,24.971895
39,60.234504,24.895059
1123,60.174187,24.933214
1030,60.338376,25.071988
1100,60.182007,24.955782
1916,60.281501,24.959972
469,60.323848,25.035089
1006,60.200966,24.748553
422,60.178496,24.974009
1026,60.17574,24.800556
276,60.188699,24.608067
1930,60.223427,24.794685
1006,60.201878,24.750553
1916,60.280696,24.959474
76,60.194963,24.9025
448,60.19975,24.939955
1078,60.255121,24.799975
1078,60.255059,24.799708
629,60.217717,24.814258
76,60.193346,24.906774
1084,60.203274,24.945562
2239,60.218206,25.083049
6,60.193944,24.599337
1253,60.218738,24.8999
1166,60.218329,24.661386
1232,60.238735,24.853521
1416,60.214509,24.886653
1032,60.157977,24.73124
403,60.169162,24.956106
64,60.233156,25.012869
1608,60.321038,25.073687
977,60.219382,24.711163
605,60.209665,25.074637
2249,60.236535,25.086966
2249,60.236309,25.086109
1102,60.176159,24.950154
469,60.191234,24.908601
1107,60.234072,25.063255
2203,60.296231,25.058931
2203,60.297047,25.057789
1392,60.172731,24.923231
1030,60.332873,25.068908
1200,60.170682,24.943184
469,60.323358,25.03742
1197,60.231279,25.00101
1249,60.173419,24.938786
1006,60.201597,24.750001
1109,60.20504,24.963622
1554,60.16245,24.663747
276,60.186017,24.611624
1388,60.212151,25.038177
1902,60.3118,25.031889
1039,60.307157,24.73758
6315,60.532554,25.012438
1104,60.179165,24.822978
6311,60.47365,25.090834
466,60.174778,24.932646
1388,60.212906,25.039233
1085,60.194189,24.892017
6315,60.544286,24.988304
81,60.18173,24.927138
1401,60.184882,24.932428
412,60.194972,24.975521
1932,60.161781,24.761668
1397,60.218445,24.817605
1173,60.229028,24.870655
1086,60.212496,24.956498
432,60.189984,24.964424
1606,60.279819,25.079985
25,60.284121,24.746188
1533,60.319816,25.073404
6,60.194704,24.59455
663,60.190303,24.588281
64,60.233792,25.014486
1232,60.239334,24.852546
87,60.170498,24.94403
1166,60.217572,24.660954
2249,60.237133,25.088376
832,60.401633,25.035276
1122,60.209887,24.888948
1166,60.216594,24.659971
1166,60.21633,24.659621
2249,60.236627,25.087299
1066,60.180773,24.952285
961,60.269556,24.754933
405,60.19819,24.936148
1081,60.287016,24.786915
1030,60.345761,25.075779
2203,60.29606,25.059137
11,60.213096,25.167867
1123,60.176045,24.931299
1123,60.175318,24.93204
603,60.21937,24.848065
986,60.280132,25.087081
603,60.220483,24.850708
1100,60.181679,24.954765
482,60.178054,24.683974
1006,60.200024,24.749982
1197,60.231819,25.002773
625,60.22088,24.808704
1930,60.223181,24.795995
1378,60.174548,25.038253
1197,60.230232,25.005688
255,60.261879,25.075531
1153,60.151729,24.637701
1902,60.313954,25.033061
6302,60.528543,25.020828
1107,60.231934,25.056781
1107,60.231975,25.055941
629,60.217702,24.814221
465,60.253335,24.730464
959,60.191653,25.023442
959,60.191581,25.022771
1606,60.278209,25.080958
412,60.193209,24.978084
1173,60.226583,24.87475
81,60.181809,24.927368
464,60.172785,24.922995
1278,60.235492,24.88956
411,60.210493,24.888411
465,60.252603,24.722259
679,60.230644,25.010099
1253,60.21866,24.899744
40,60.242042,24.99747
1932,60.162352,24.767413
663,60.190157,24.588102
40,60.242053,24.99727
1933,60.248966,24.94594
2249,60.237142,25.088374
1032,60.158305,24.732842
1932,60.162472,24.769842
1505,60.253497,25.015581
1278,60.234244,24.890431
469,60.191209,24.910861
1102,60.174316,24.950155
1081,60.287031,24.786889
1081,60.287112,24.786439
1123,60.174603,24.932784
1392,60.172665,24.923281
1100,60.182366,24.956848
405,60.19813,24.940313
1229,60.193233,24.907601
1249,60.172819,24.938859
1109,60.205956,24.963013
688,60.188095,24.586719
471,60.179353,24.923504
255,60.262032,25.075761
276,60.185837,24.611881
1039,60.307823,24.735549
959,60.190863,25.025387
471,60.179693,24.923706
1378,60.172527,25.039167
1554,60.163742,24.667467
629,60.21771,24.814188
409,60.23207,25.010913
1061,60.275776,25.036457
464,60.172821,24.923053
1902,60.309967,25.028442
937,60.247516,25.01134
1397,60.218768,24.814976
911,60.227608,24.757061
1404,60.273718,25.104255
1404,60.274106,25.104253
1422,60.188767,24.903459
1331,60.221932,24.933595
1932,60.161817,24.761852
1212,60.197985,24.71455
412,60.196123,24.973514
1085,60.193173,24.894535
465,60.249948,24.716406
2254,60.222663,25.112738
463,60.191573,24.925657
463,60.192295,24.92907
105,60.188814,24.953099
1084,60.169075,24.931904
446,60.187353,24.953187
64,60.232017,25.010884
1081,60.28703,24.786898
1081,60.286209,24.785601
1074,60.187563,24.913738
1100,60.182485,24.957013
482,60.179724,24.680491
482,60.178459,24.683167
1249,60.172176,24.94001
1197,60.230095,25.006926
1381,60.169263,25.01847
1378,60.17446,25.038244
992,60.405904,25.140397
1153,60.151152,24.639294
1107,60.231802,25.057805
471,60.18028,24.924244
959,60.1915,25.024835
629,60.217706,24.814231
1397,60.21892,24.81401
6315,60.547306,24.982088
911,60.227452,24.756739
1084,60.202075,24.945426
1606,60.279491,25.079771
6311,60.472793,25.092088
1173,60.22912,24.870495
1533,60.318728,25.074538
605,60.209661,25.074647
25,60.2825,24.746475
6,60.194879,24.592142
2249,60.237575,25.088012
1933,60.24892,24.946225
605,60.209663,25.074647
1032,60.158272,24.732681
1932,60.162409,24.768932
25,60.281374,24.74736
1037,60.221546,24.666567
986,60.281388,25.092058
1081,60.282633,24.792735
296,60.151738,24.734564
1097,60.267423,24.995008
986,60.281543,25.088552
1030,60.344973,25.075374
433,60.166226,24.942218
1915,60.205278,24.899235
1915,60.205507,24.899232
482,60.178744,24.682605
1200,60.170724,24.943129
1026,60.175094,24.804534
1109,60.207142,24.96432
1109,60.206801,24.964208
1086,60.259178,24.718392
625,60.220905,24.809103
1026,60.175493,24.800691
1086,60.25737,24.716053
1039,60.310826,24.728856
1109,60.204978,24.96375
1378,60.17299,25.038992
1902,60.311739,25.031809
1554,60.163511,24.666574
1349,60.184329,25.048187
471,60.179981,24.923933
1061,60.275757,25.036438
6312,60.474255,25.089697
76,60.194481,24.903567
1153,60.150859,24.639836
1902,60.311387,25.031321
81,60.181703,24.92709
6302,60.545719,24.985506
1156,60.148321,24.658711
1404,60.275002,25.104263
1156,60.149718,24.656162
1384,60.191827,25.034799
1401,60.184283,24.931695
611,60.180926,24.834284
6,60.193956,24.598515
1278,60.233123,24.889775
297,60.260583,24.85674
1122,60.209384,24.889401
409,60.230362,25.009849
977,60.21895,24.711223
1416,60.215655,24.888408
105,60.18882,24.953153
40,60.242059,24.995928
445,60.189812,24.947466
1822,60.215606,24.94325
1046,60.208549,24.817643
603,60.219219,24.847862
469,60.191359,24.90232
1123,60.174224,24.934798
1915,60.207743,24.89939
435,60.169483,24.619665
469,60.324355,25.030185
625,60.220925,24.809543
1026,60.176129,24.800353
1197,60.231314,25.001103
625,60.220078,24.807554
1061,60.275232,25.03622
1378,60.174339,25.038445
1006,60.201988,24.749432
1085,60.194947,24.890507
1104,60.178934,24.823738
959,60.191236,25.025094
1078,60.255161,24.800177
81,60.18154,24.926671
1388,60.212538,25.038635
2216,60.260335,24.856517
1161,60.192917,24.895152
411,60.210401,24.888518
432,60.191248,24.964565
1347,60.210827,25.036922
1533,60.319766,25.073435
1608,60.32355,25.07613
1084,60.207134,24.945754
1113,60.268632,24.829534
1505,60.251265,25.012149
1078,60.25244,24.799039
1232,60.238783,24.853442
832,60.402338,25.038469
832,60.402171,25.038255
87,60.170494,24.944016
1166,60.217491,24.660893
1932,60.162418,24.769202
1253,60.218153,24.899371
255,60.26266,25.075115
1822,60.21403,24.943285
466,60.179436,24.928622
1123,60.17433,24.935032
986,60.277672,25.083901
435,60.175134,24.613322
